2020-10-16 10:19:35.824  INFO 27636 --- [pool-8-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第59条,success,用时: 48秒;房间信息:Huya 23353534!125.86.167.194:4237
2020-10-16 10:19:37.016  INFO 27636 --- [pool-8-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第61条,success,用时: 38秒;房间信息:Huya 22844540!125.86.167.194:4237
2020-10-16 10:19:55.973  INFO 27636 --- [pool-8-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第64条,success,用时: 19秒;房间信息:Huya 23323050!125.86.167.194:4237
2020-10-16 10:20:14.858  INFO 27636 --- [pool-8-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第65条,success,用时: 38秒;房间信息:Huya 769840!125.86.167.194:4237
2020-10-16 10:20:15.392  INFO 27636 --- [pool-8-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第67条,success,用时: 18秒;房间信息:Huya 16634785!125.86.167.194:4237
2020-10-16 10:20:15.869  INFO 27636 --- [pool-8-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第63条,success,用时: 40秒;房间信息:Huya 17235063!125.86.167.194:4237
2020-10-16 10:20:16.898  INFO 27636 --- [pool-8-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第62条,success,用时: 42秒;房间信息:Huya 19478905!125.86.167.194:4237
2020-10-16 10:20:18.186  INFO 27636 --- [pool-8-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第66条,success,用时: 40秒;房间信息:Huya 10221574!125.86.167.194:4237
2020-10-16 10:20:40.502  INFO 27636 --- [pool-8-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第69条,success,用时: 24秒;房间信息:Huya 20650979!125.86.167.194:4237
2020-10-16 10:20:41.500  INFO 27636 --- [pool-8-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第68条,success,用时: 26秒;房间信息:Huya 16206980!125.86.167.194:4237
2020-10-16 10:20:41.530  INFO 27636 --- [pool-8-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第70条,success,用时: 25秒;房间信息:Huya 21634195!125.86.167.194:4237
2020-10-16 10:21:24.853  INFO 27636 --- [pool-8-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第73条,success,用时: 43秒;房间信息:Huya 18179145!125.86.167.194:4237
2020-10-16 10:21:25.212  INFO 27636 --- [pool-8-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第74条,success,用时: 43秒;房间信息:Huya 13437214!125.86.167.194:4237
2020-10-16 10:21:25.971  INFO 27636 --- [pool-8-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第72条,success,用时: 67秒;房间信息:Huya 23340924!125.86.167.194:4237
2020-10-16 10:21:27.834  INFO 27636 --- [pool-8-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第75条,success,用时: 45秒;房间信息:Huya 22094319!125.86.167.194:4237
2020-10-16 10:21:36.806  INFO 27636 --- [pool-8-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第77条,success,用时: 11秒;房间信息:Huya 22709909!125.86.167.194:4237
2020-10-16 10:21:38.202  INFO 27636 --- [pool-8-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第78条,success,用时: 11秒;房间信息:Huya 16720866!125.86.167.194:4237
2020-10-16 10:21:40.615  INFO 27636 --- [pool-8-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第79条,success,用时: 12秒;房间信息:Huya 22938644!125.86.167.194:4237
2020-10-16 10:21:41.744  INFO 27636 --- [pool-8-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第76条,success,用时: 16秒;房间信息:Huya 15777851!125.86.167.194:4237
2020-10-16 10:21:45.485  INFO 27636 --- [pool-8-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第80条,success,用时:  8秒;房间信息:Huya 16852923!125.86.167.194:4237
2020-10-16 10:21:52.490  INFO 27636 --- [pool-8-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第82条,success,用时: 11秒;房间信息:Huya 23340326!125.86.167.194:4237
2020-10-16 10:21:53.391  INFO 27636 --- [pool-8-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第81条,success,用时: 14秒;房间信息:Huya 19968379!125.86.167.194:4237
2020-10-16 10:22:36.402  INFO 27636 --- [pool-8-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第86条,success,用时: 42秒;房间信息:Huya 17895810!125.86.167.194:4237
2020-10-16 10:22:36.933  INFO 27636 --- [pool-8-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第85条,success,用时: 44秒;房间信息:Huya 22539451!125.86.167.194:4237
2020-10-16 10:22:37.687  INFO 27636 --- [pool-8-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第84条,success,用时: 51秒;房间信息:Huya 20413459!125.86.167.194:4237
2020-10-16 10:22:38.263  INFO 27636 --- [pool-8-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第83条,success,用时: 56秒;房间信息:Huya 22492628!125.86.167.194:4237
2020-10-16 10:22:44.567  INFO 27636 --- [pool-8-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第89条,success,用时:  6秒;房间信息:Huya 19237139!125.86.167.194:4237
2020-10-16 10:22:45.757  INFO 27636 --- [pool-8-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第88条,success,用时:  8秒;房间信息:Huya 918820!125.86.167.194:4237
2020-10-16 10:22:46.035  INFO 27636 --- [pool-8-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第90条,success,用时:  7秒;房间信息:Huya 318367!125.86.167.194:4237
2020-10-16 10:22:46.195  INFO 27636 --- [pool-8-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第87条,success,用时:  9秒;房间信息:Huya 23119008!125.86.167.194:4237
2020-10-16 10:23:17.036  INFO 27636 --- [pool-8-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第94条,success,用时: 30秒;房间信息:Huya 16138219!125.86.167.194:4237
2020-10-16 10:23:17.335 ERROR 27636 --- [pool-8-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第71条,failure,用时:180秒;房间信息:Huya 23438050!125.86.167.194:4237
2020-10-16 10:23:17.463  WARN 27636 --- [pool-8-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第95条,warning,用时:  0秒;房间信息:Huya 23422070!125.86.167.194:4237;message:主播未直播
2020-10-16 10:23:17.743  INFO 27636 --- [pool-8-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第91条,success,用时: 32秒;房间信息:Huya 14815849!125.86.167.194:4237
2020-10-16 10:23:19.310  INFO 27636 --- [pool-8-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第92条,success,用时: 33秒;房间信息:Huya 21472250!125.86.167.194:4237
2020-10-16 10:23:20.977  INFO 27636 --- [pool-8-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第93条,success,用时: 34秒;房间信息:Huya 18418879!125.86.167.194:4237
2020-10-16 10:23:31.509  INFO 27636 --- [pool-8-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第98条,success,用时: 13秒;房间信息:Huya 18674509!125.86.167.194:4237
2020-10-16 10:23:35.499  INFO 27636 --- [pool-8-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第99条,success,用时: 15秒;房间信息:Huya 22024989!125.86.167.194:4237
2020-10-16 10:23:36.500  INFO 27636 --- [pool-8-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第96条,success,用时: 18秒;房间信息:Huya 19816875!125.86.167.194:4237
2020-10-16 10:23:44.759  INFO 27636 --- [pool-8-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第97条,success,用时: 26秒;房间信息:Huya 10470342!125.86.167.194:4237
2020-10-16 10:23:47.672  INFO 27636 --- [pool-8-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第100条,success,用时: 26秒;房间信息:Huya 10091461!125.86.167.194:4237
2020-10-16 10:23:47.672  INFO 27636 --- [Thread-4] com.example.hostinfo.conf.Task           : 代理线程结束, 重新运行
2020-10-16 10:23:47.672  INFO 27636 --- [Thread-4] com.example.hostinfo.conf.Task           : 程序启动, 读取 Anchor 数据...
2020-10-16 10:23:48.288  INFO 27636 --- [Thread-4] com.example.hostinfo.conf.Task           : 读取到数据总共有100条
2020-10-16 10:23:48.289  INFO 27636 --- [Thread-4] com.example.hostinfo.conf.Task           : 创建代理进程1;
2020-10-16 10:23:48.289  INFO 27636 --- [pool-9-thread-1] com.example.hostinfo.conf.Task           : 创建线程池, 线程池最大并发数: 5
2020-10-16 10:24:14.509  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第5条,success,用时: 25秒;房间信息:Huya 20266873!125.86.167.194:4237
2020-10-16 10:24:21.485  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第3条,success,用时: 32秒;房间信息:Huya 18523144!125.86.167.194:4237
2020-10-16 10:24:56.545  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第1条,success,用时: 67秒;房间信息:Huya 15826738!125.86.167.194:4237
2020-10-16 10:24:56.705  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0; 代理IP过时,系统重新获取; {"curIP":"59.59.85.131:4245","expireTime":1602816567000,"iP":"59.59.85.131","port":"4245"}
2020-10-16 10:24:57.785  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第2条,success,用时: 69秒;房间信息:Huya 17573035!125.86.167.194:4237
2020-10-16 10:24:58.233  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第6条,success,用时: 43秒;房间信息:Huya 22843584!125.86.167.194:4237
2020-10-16 10:24:59.684  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第4条,success,用时: 70秒;房间信息:Huya 21593246!125.86.167.194:4237
2020-10-16 10:25:00.050  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第7条,success,用时: 38秒;房间信息:Huya 23325124!125.86.167.194:4237
2020-10-16 10:25:01.078  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第8条,success,用时:  3秒;房间信息:Huya 14973495!59.59.85.131:4245
2020-10-16 10:25:02.401  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第9条,success,用时:  4秒;房间信息:Huya 21675538!59.59.85.131:4245
2020-10-16 10:25:33.333  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第14条,success,用时: 30秒;房间信息:Huya 21499649!59.59.85.131:4245
2020-10-16 10:25:33.626  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第11条,success,用时: 33秒;房间信息:Huya 20684738!59.59.85.131:4245
2020-10-16 10:26:03.507  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第10条,success,用时: 64秒;房间信息:Huya 11180041!59.59.85.131:4245
2020-10-16 10:26:29.183  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第17条,success,用时: 25秒;房间信息:Huya 15490555!59.59.85.131:4245
2020-10-16 10:26:31.519  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第12条,success,用时: 91秒;房间信息:Huya 23035846!59.59.85.131:4245
2020-10-16 10:26:32.201  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第15条,success,用时: 58秒;房间信息:Huya 23341439!59.59.85.131:4245
2020-10-16 10:26:33.263  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第16条,success,用时: 59秒;房间信息:Huya 19657902!59.59.85.131:4245
2020-10-16 10:27:03.699  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第19条,success,用时: 31秒;房间信息:Huya 23328649!59.59.85.131:4245
2020-10-16 10:27:06.019  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第20条,success,用时: 33秒;房间信息:Huya 23355898!59.59.85.131:4245
2020-10-16 10:27:06.549  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第21条,success,用时: 32秒;房间信息:Huya 22442416!59.59.85.131:4245
2020-10-16 10:27:15.982  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第18条,success,用时: 46秒;房间信息:Huya 20901405!59.59.85.131:4245
2020-10-16 10:27:49.352  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第25条,success,用时: 32秒;房间信息:Huya 20523045!59.59.85.131:4245
2020-10-16 10:27:49.802  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第23条,success,用时: 43秒;房间信息:Huya 358474!59.59.85.131:4245
2020-10-16 10:27:50.152  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第22条,success,用时: 46秒;房间信息:Huya 12134144!59.59.85.131:4245
2020-10-16 10:27:51.438  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第24条,success,用时: 44秒;房间信息:Huya 20253090!59.59.85.131:4245
2020-10-16 10:28:01.593 ERROR 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第13条,failure,用时:180秒;房间信息:Huya 23243947!59.59.85.131:4245
2020-10-16 10:28:18.502  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第27条,success,用时: 28秒;房间信息:Huya 19933516!59.59.85.131:4245
2020-10-16 10:28:21.874  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第30条,success,用时: 19秒;房间信息:Huya 23336887!59.59.85.131:4245
2020-10-16 10:28:23.053  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第31条,success,用时:  4秒;房间信息:Huya 17292728!59.59.85.131:4245
2020-10-16 10:28:24.100  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第29条,success,用时: 32秒;房间信息:Huya 23430412!59.59.85.131:4245
2020-10-16 10:28:27.013  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第32条,success,用时:  4秒;房间信息:Huya 19618934!59.59.85.131:4245
2020-10-16 10:29:05.626  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第35条,success,用时: 38秒;房间信息:Huya 14914826!59.59.85.131:4245
2020-10-16 10:29:08.501  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第33条,success,用时: 45秒;房间信息:Huya 17897730!59.59.85.131:4245
2020-10-16 10:29:11.495  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第34条,success,用时: 47秒;房间信息:Huya 18421976!59.59.85.131:4245
2020-10-16 10:29:52.588  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第38条,success,用时: 40秒;房间信息:Huya 22411267!59.59.85.131:4245
2020-10-16 10:29:52.954  WARN 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第39条,warning,用时:  0秒;房间信息:Huya 21796912!59.59.85.131:4245;message:主播未直播
2020-10-16 10:29:53.492  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第36条,success,用时: 47秒;房间信息:Huya 17676341!59.59.85.131:4245
2020-10-16 10:29:53.618  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第37条,success,用时: 44秒;房间信息:Huya 19687228!59.59.85.131:4245
2020-10-16 10:30:01.975  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第41条,success,用时:  8秒;房间信息:Huya 23280427!59.59.85.131:4245
2020-10-16 10:30:03.010  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第40条,success,用时:  9秒;房间信息:Huya 11861462!59.59.85.131:4245
2020-10-16 10:30:09.502  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第44条,success,用时:  6秒;房间信息:Huya 925186!59.59.85.131:4245
2020-10-16 10:30:15.983  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第43条,success,用时: 13秒;房间信息:Huya 22788497!59.59.85.131:4245
2020-10-16 10:30:29.503  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第46条,success,用时: 13秒;房间信息:Huya 23385257!59.59.85.131:4245
2020-10-16 10:30:30.518  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第45条,success,用时: 20秒;房间信息:Huya 20112613!59.59.85.131:4245
2020-10-16 10:30:37.510  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第47条,success,用时:  7秒;房间信息:Huya 17603264!59.59.85.131:4245
2020-10-16 10:30:49.791 ERROR 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第26条,failure,用时:180秒;房间信息:Huya 23418467!59.59.85.131:4245
2020-10-16 10:30:50.534 ERROR 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第28条,failure,用时:180秒;房间信息:Huya 23460500!59.59.85.131:4245
2020-10-16 10:30:52.491  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第49条,success,用时: 14秒;房间信息:Huya 22938157!59.59.85.131:4245
2020-10-16 10:31:32.665  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第52条,success,用时: 39秒;房间信息:Huya 10323160!59.59.85.131:4245
2020-10-16 10:31:33.037  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第51条,success,用时: 42秒;房间信息:Huya 23270304!59.59.85.131:4245
2020-10-16 10:31:34.436  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第50条,success,用时: 44秒;房间信息:Huya 22664587!59.59.85.131:4245
2020-10-16 10:31:43.626  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第54条,success,用时: 10秒;房间信息:Huya 15328430!59.59.85.131:4245
2020-10-16 10:32:05.754  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第56条,success,用时: 21秒;房间信息:Huya 14418278!59.59.85.131:4245
2020-10-16 10:32:07.406  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第55条,success,用时: 32秒;房间信息:Huya 15956277!59.59.85.131:4245
2020-10-16 10:32:12.113  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第57条,success,用时:  5秒;房间信息:Huya 23369139!59.59.85.131:4245
2020-10-16 10:32:14.998  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第58条,success,用时:  7秒;房间信息:Huya 22617259!59.59.85.131:4245
2020-10-16 10:32:19.983  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第59条,success,用时:  7秒;房间信息:Huya 22710595!59.59.85.131:4245
2020-10-16 10:32:27.503  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第60条,success,用时: 12秒;房间信息:Huya 22893768!59.59.85.131:4245
2020-10-16 10:32:47.501  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第62条,success,用时: 19秒;房间信息:Huya 17370084!59.59.85.131:4245
2020-10-16 10:32:54.053 ERROR 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第42条,failure,用时:180秒;房间信息:Huya 19779520!59.59.85.131:4245
2020-10-16 10:33:21.685  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第64条,success,用时: 27秒;房间信息:Huya 23128703!59.59.85.131:4245
2020-10-16 10:33:27.697  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第61条,success,用时: 67秒;房间信息:Huya 23000581!59.59.85.131:4245
2020-10-16 10:33:28.373  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第65条,success,用时:  6秒;房间信息:Huya 22689628!59.59.85.131:4245
2020-10-16 10:33:30.867 ERROR 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第48条,failure,用时:180秒;房间信息:Huya 22847343!59.59.85.131:4245
2020-10-16 10:33:31.903  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第66条,success,用时:  3秒;房间信息:Huya 22964490!59.59.85.131:4245
2020-10-16 10:33:32.867  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第67条,success,用时:  4秒;房间信息:Huya 23147216!59.59.85.131:4245
2020-10-16 10:34:00.844  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第69条,success,用时: 28秒;房间信息:Huya 18616881!59.59.85.131:4245
2020-10-16 10:34:01.477  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第70条,success,用时: 28秒;房间信息:Huya 23440936!59.59.85.131:4245
2020-10-16 10:34:02.950  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第68条,success,用时: 31秒;房间信息:Huya 23336037!59.59.85.131:4245
2020-10-16 10:34:08.542  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第71条,success,用时:  7秒;房间信息:Huya 21818862!59.59.85.131:4245
2020-10-16 10:34:17.493  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第73条,success,用时: 14秒;房间信息:Huya 23397667!59.59.85.131:4245
2020-10-16 10:34:32.733  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第75条,success,用时: 14秒;房间信息:Huya 23125576!59.59.85.131:4245
2020-10-16 10:34:33.163  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第72条,success,用时: 31秒;房间信息:Huya 23165376!59.59.85.131:4245
2020-10-16 10:34:33.273 ERROR 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第53条,failure,用时:180秒;房间信息:Huya 23253336!59.59.85.131:4245
2020-10-16 10:34:33.393  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第74条,success,用时: 24秒;房间信息:Huya 22923879!59.59.85.131:4245
2020-10-16 10:34:39.814  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第76条,success,用时:  6秒;房间信息:Huya 19899478!59.59.85.131:4245
2020-10-16 10:34:41.754  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第77条,success,用时:  8秒;房间信息:Huya 23074845!59.59.85.131:4245
2020-10-16 10:34:52.014  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第78条,success,用时: 18秒;房间信息:Huya 10386297!59.59.85.131:4245
2020-10-16 10:34:53.035  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第79条,success,用时: 19秒;房间信息:Huya 14602846!59.59.85.131:4245
2020-10-16 10:35:21.827  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第80条,success,用时: 41秒;房间信息:Huya 19379682!59.59.85.131:4245
2020-10-16 10:35:21.995  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第83条,success,用时: 28秒;房间信息:Huya 23462134!59.59.85.131:4245
2020-10-16 10:35:22.492  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第81条,success,用时: 40秒;房间信息:Huya 491096!59.59.85.131:4245
2020-10-16 10:35:26.042  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第82条,success,用时: 33秒;房间信息:Huya 23225947!59.59.85.131:4245
2020-10-16 10:35:26.182  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第84条,success,用时:  3秒;房间信息:Huya 19721331!59.59.85.131:4245
2020-10-16 10:35:47.953 ERROR 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第63条,failure,用时:180秒;房间信息:Huya 23414093!59.59.85.131:4245
2020-10-16 10:35:50.494  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第85条,success,用时: 28秒;房间信息:Huya 23109586!59.59.85.131:4245
2020-10-16 10:35:51.534  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第86条,success,用时: 28秒;房间信息:Huya 21770928!59.59.85.131:4245
2020-10-16 10:36:18.115  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第89条,success,用时: 29秒;房间信息:Huya 10509708!59.59.85.131:4245
2020-10-16 10:36:21.000  INFO 27636 --- [pool-10-thread-2] com.example.hostinfo.conf.Task           : 代理进程:0,第91条,success,用时: 29秒;房间信息:Huya 14277926!59.59.85.131:4245
2020-10-16 10:36:21.304  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第90条,success,用时: 30秒;房间信息:Huya 23143271!59.59.85.131:4245
2020-10-16 10:36:21.564  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第87条,success,用时: 55秒;房间信息:Huya 20892466!59.59.85.131:4245
2020-10-16 10:36:22.465  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第88条,success,用时: 55秒;房间信息:Huya 11592064!59.59.85.131:4245
2020-10-16 10:36:25.507  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第92条,success,用时:  6秒;房间信息:Huya 16765575!59.59.85.131:4245
2020-10-16 10:37:02.985  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第94条,success,用时: 41秒;房间信息:Huya 18896658!59.59.85.131:4245
2020-10-16 10:37:07.613  INFO 27636 --- [pool-10-thread-1] com.example.hostinfo.conf.Task           : 代理进程:0,第95条,success,用时: 45秒;房间信息:Huya 23116939!59.59.85.131:4245
2020-10-16 10:37:07.977  INFO 27636 --- [pool-10-thread-4] com.example.hostinfo.conf.Task           : 代理进程:0,第96条,success,用时: 45秒;房间信息:Huya 17466787!59.59.85.131:4245
2020-10-16 10:37:08.647  INFO 27636 --- [pool-10-thread-3] com.example.hostinfo.conf.Task           : 代理进程:0,第98条,success,用时:  5秒;房间信息:Huya 22951441!59.59.85.131:4245
2020-10-16 10:37:09.653  INFO 27636 --- [pool-10-thread-5] com.example.hostinfo.conf.Task           : 代理进程:0,第97条,success,用时: 43秒;房间信息:Huya 20416452!59.59.85.131:4245
